"block_address","disposition","dispositiontext","location","location_address","location_city","location_state","location_zip","mapx","mapy","nopd_item","policedistrict","priority","timearrive","timeclosed","timecreate","timedispatch","type_","typetext","zip"
"008XX Canal St","NAT","NECESSARY ACTION TAKEN","POINT (-90.07014983845899 29.954126914116692)",,,,,"3680847.00000000","531015.00000000","A0074613","8","1C","2013-01-01T10:16:37.000","2013-01-01T10:41:30.000","2013-01-01T10:16:33.000","2013-01-01T10:16:35.000","103","DISTURBANCE (OTHER)","70112"
"006XX 9th St","DUP","DUPLICATE","POINT (-90.08312438955984 29.919974840497318)",,,,,"3676874.00000000","518551.00000000","A0074713","6","2C",,"2013-01-01T10:21:02.000","2013-01-01T10:16:25.000",,"62A","BURGLAR ALARM, SILEN","70115"
"Desire Pkwy & Humanity St","NAT","NECESSARY ACTION TAKEN","POINT (-90.03144867138994 29.98995344093191)",,,,,"3692954.00000000","544180.00000000","A0074813","5","1H","2013-01-01T10:18:17.000","2013-01-01T10:20:44.000","2013-01-01T10:18:09.000","2013-01-01T10:18:10.000","18","TRAFFIC INCIDENT","70126"
"093XX Apricot St","VOI","VOID","POINT (-90.12742383452773 29.967105173712543)",,,,,"3662661.00000000","535539.00000000","A0074913","2","1H",,"2013-01-01T10:29:51.000","2013-01-01T10:17:08.000",,"21","COMPLAINT OTHER","70118"
"032XX Behrman Hwy","NAT","NECESSARY ACTION TAKEN","POINT (-90.0257126016317 29.919760387952167)",,,,,"3695061.00000000","518676.00000000","A0075013","4","1H","2013-01-01T10:20:19.000","2013-01-01T10:41:16.000","2013-01-01T10:20:16.000","2013-01-01T10:20:16.000","18","TRAFFIC INCIDENT","70114"
"046XX Evangeline Dr","RTF","REPORT TO FOLLOW","POINT (-89.97978770109685 30.018563112912574)",,,,,"3709184.00000000","554773.00000000","A0075113","7","0E","2013-01-01T10:43:06.000","2013-01-01T11:36:00.000","2013-01-01T10:21:29.000","2013-01-01T10:21:29.000","21L","LOST OR STOLEN","70127"
"005XX N Gayoso St","NAT","NECESSARY ACTION TAKEN","POINT (-90.0874126730842 29.97121768051047)",,,,,"3675313.00000000","537170.00000000","A0075213","1","2C","2013-01-01T10:29:57.000","2013-01-01T10:53:37.000","2013-01-01T10:21:56.000","2013-01-01T10:25:15.000","21","COMPLAINT OTHER","70119"
"017XX Benton St","RTF","REPORT TO FOLLOW","POINT (-90.01040923226185 29.96682239610198)",,,,,"3699711.00000000","535845.00000000","A0075313","5","1H","2013-01-01T10:29:25.000","2013-01-01T11:12:47.000","2013-01-01T10:24:57.000","2013-01-01T10:24:58.000","21","COMPLAINT OTHER","70117"
"Canal St & S Claiborne Ave","NAT","NECESSARY ACTION TAKEN","POINT (-90.07771338719105 29.958879794270775)",,,,,"3678433.00000000","532717.00000000","A0075413","8","1F","2013-01-01T10:25:39.000","2013-01-01T11:14:02.000","2013-01-01T10:25:29.000","2013-01-01T10:25:31.000","17M","MUNICIPAL ATTACHMENT","70112"
"001XX Royal St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06889072963331 29.953306321797264)",,,,,"3681249.00000000","530721.00000000","A0075513","8","1H","2013-01-01T10:26:56.000","2013-01-01T10:29:45.000","2013-01-01T10:25:59.000","2013-01-01T10:26:01.000","21","COMPLAINT OTHER","70130"
"002XX Simmons Dr","NAT","NECESSARY ACTION TAKEN","POINT (-90.04153592622463 29.9948185518134)",,,,,"3689741.00000000","545913.00000000","A0075613","5","2C","2013-01-01T10:29:11.000","2013-01-01T10:34:57.000","2013-01-01T10:25:41.000","2013-01-01T10:27:04.000","62A","BURGLAR ALARM, SILEN","70126"
"019XX Independence St","RTF","REPORT TO FOLLOW","POINT (-90.03549246988968 29.974648404715662)",,,,,"3691737.00000000","538600.00000000","A0075713","5","1B","2013-01-01T11:01:47.000","2013-01-01T12:56:19.000","2013-01-01T10:26:08.000","2013-01-01T10:27:27.000","56","SIMPLE CRIMINAL DAMA","70117"
"056XX Samovar Dr","RTF","REPORT TO FOLLOW","POINT (-89.9972686954637 30.023779634664873)",,,,,"3703630.00000000","556605.00000000","A0075813","7","1F","2013-01-01T13:24:04.000","2013-01-01T13:58:51.000","2013-01-01T10:25:18.000","2013-01-01T13:19:24.000","59","CRIMINAL MISCHIEF","70126"
"022XX Barracks St","NAT","NECESSARY ACTION TAKEN","POINT (-90.07364385147355 29.971785107477498)",,,,,"3679670.00000000","537424.00000000","A0075913","1","1H","2013-01-01T10:37:31.000","2013-01-01T10:55:58.000","2013-01-01T10:26:45.000","2013-01-01T10:35:44.000","94F","FIREWORKS","70119"
"O'Keefe Exit & US90B W","NAT","NECESSARY ACTION TAKEN","POINT (-90.07443414626563 29.942947984914486)",,,,,"3679535.00000000","526935.00000000","A0076013","6","1H","2013-01-01T10:35:01.000","2013-01-01T10:46:04.000","2013-01-01T10:29:38.000","2013-01-01T10:29:38.000","21","COMPLAINT OTHER","70113"
"Maumus Ave & Sullen Pl","NAT","NECESSARY ACTION TAKEN","POINT (-89.98635463424553 29.913967673693538)",,,,,"3707553.00000000","516714.00000000","A0076113","4","1H","2013-01-01T10:30:39.000","2013-01-01T10:41:46.000","2013-01-01T10:30:28.000","2013-01-01T10:30:29.000","18","TRAFFIC INCIDENT","70131"
"009XX Camp St","UNF","UNFOUNDED","POINT (-90.07084220730869 29.944082316767883)",,,,,"3680668.00000000","527360.00000000","A0076213","8","0A","2013-01-01T11:56:26.000","2013-01-01T12:01:37.000","2013-01-01T10:30:25.000","2013-01-01T11:50:14.000","21L","LOST OR STOLEN","70130"
"S Carrollton Ave & Plum St","NAT","NECESSARY ACTION TAKEN","POINT (-90.12883691389611 29.947901256598783)",,,,,"3662287.00000000","528551.00000000","A0076313","2","2B","2013-01-01T10:31:37.000","2013-01-01T10:40:00.000","2013-01-01T10:31:35.000","2013-01-01T10:31:35.000","107","SUSPICIOUS PERSON","70118"
"014XX Philip St","NAT","NECESSARY ACTION TAKEN","POINT (-90.0798531521581 29.931342474916605)",,,,,"3677865.00000000","522696.00000000","A0076413","6","2C","2013-01-01T10:35:00.000","2013-01-01T10:54:43.000","2013-01-01T10:32:13.000","2013-01-01T10:34:33.000","62A","BURGLAR ALARM, SILEN","70130"
"067XX Chef Menteur Hwy","NAT","NECESSARY ACTION TAKEN","POINT (-90.0106206026175 30.01091249736851)",,,,,"3699459.00000000","551877.00000000","A0076513","7","1H",,"2013-01-01T10:48:57.000","2013-01-01T10:36:25.000","2013-01-01T10:36:25.000","18","TRAFFIC INCIDENT","70126"
"059XX Louisville St","RTF","REPORT TO FOLLOW","POINT (-90.11116606656466 29.99817565213372)",,,,,"3667688.00000000","546892.00000000","A0076613","3","2B","2013-01-01T10:39:48.000","2013-01-01T12:06:01.000","2013-01-01T10:36:46.000","2013-01-01T10:37:42.000","35D","SIMPLE BATTERY DOMES","70124"
"007XX Baronne St","NAT","NECESSARY ACTION TAKEN","POINT (-90.0738158643609 29.94790306470384)",,,,,"3679711.00000000","528739.00000000","A0076813","8","2C","2013-01-01T10:41:49.000","2013-01-01T11:17:53.000","2013-01-01T10:37:35.000","2013-01-01T10:40:14.000","103","DISTURBANCE (OTHER)","70113"
"Pauline St & Saint Claude Ave","NAT","NECESSARY ACTION TAKEN","POINT (-90.037253525577 29.966008763123064)",,,,,"3691215.00000000","535452.00000000","A0076913","5","1H","2013-01-01T10:39:40.000","2013-01-01T10:46:57.000","2013-01-01T10:39:37.000","2013-01-01T10:39:38.000","18","TRAFFIC INCIDENT","70117"
"040XX Behrman Hwy","NAT","NECESSARY ACTION TAKEN","POINT (-90.01791882855849 29.911088852565822)",,,,,"3697566.00000000","515551.00000000","A0077013","4","2B","2013-01-01T10:41:26.000","2013-01-01T10:57:17.000","2013-01-01T10:41:23.000","2013-01-01T10:41:24.000","107","SUSPICIOUS PERSON","70114"
"070XX Bunker Hill Rd","NAT","NECESSARY ACTION TAKEN","POINT (-89.9897294737633 30.033787125450964)",,,,,"3705973.00000000","560272.00000000","A0077113","7","1C","2013-01-01T10:49:31.000","2013-01-01T11:07:47.000","2013-01-01T10:42:31.000","2013-01-01T10:43:52.000","103","DISTURBANCE (OTHER)","70127"
"008XX Magazine St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06926298488398 29.94535965368596)",,,,,"3681163.00000000","527830.00000000","A0077213","8","2C",,"2013-01-01T10:54:48.000","2013-01-01T10:43:15.000","2013-01-01T10:44:27.000","62A","BURGLAR ALARM, SILEN","70130"
"101XX Dwyer Rd","NAT","NECESSARY ACTION TAKEN","POINT (-89.9678695195608 30.027220793626917)",,,,,"3712918.00000000","557966.00000000","A0077313","7","1G",,"2013-01-01T12:23:38.000","2013-01-01T10:45:46.000","2013-01-01T11:16:18.000","58","RETURN FOR ADD'L INF","70127"
"007XX S Dupre St","RTF","REPORT TO FOLLOW","POINT (-90.09455728362126 29.961547427694992)",,,,,"3673089.00000000","533629.00000000","A0077413","1","1H",,"2013-01-01T11:39:19.000","2013-01-01T10:47:46.000","2013-01-01T10:47:47.000","21","COMPLAINT OTHER","70119"
"019XX Jefferson Ave","NAT","NECESSARY ACTION TAKEN","POINT (-90.11209084823338 29.931422945901)",,,,,"3667654.00000000","522615.00000000","A0077513","2","1H","2013-01-01T11:33:08.000","2013-01-01T11:51:31.000","2013-01-01T10:48:37.000","2013-01-01T10:55:53.000","21","COMPLAINT OTHER","70115"
"008XX Convention Center Blvd","RTF","REPORT TO FOLLOW","POINT (-90.06447371362839 29.944290553315984)",,,,,"3682684.00000000","527458.00000000","A0077613","8","0A","2013-01-01T12:23:20.000","2013-01-01T13:14:28.000","2013-01-01T10:49:49.000","2013-01-01T12:01:53.000","21L","LOST OR STOLEN","70130"
"I-10 W & Read Blvd","NAT","NECESSARY ACTION TAKEN","POINT (-89.9763060010736 30.037089719249547)",,,,,"3710206.00000000","561523.00000000","A0077713","7","1H",,"2013-01-01T11:05:13.000","2013-01-01T10:51:23.000","2013-01-01T10:51:23.000","18","TRAFFIC INCIDENT","70127"
"Canal St & Royal St","NAT","NECESSARY ACTION TAKEN","POINT (-90.0689920854026 29.953282545767404)",,,,,"3681217.00000000","530712.00000000","A0077813","8","1H","2013-01-01T10:51:31.000","2013-01-01T11:57:13.000","2013-01-01T10:51:26.000","2013-01-01T10:51:29.000","21","COMPLAINT OTHER","70130"
"St Peter & River","NAT","NECESSARY ACTION TAKEN","POINT (-0.0000022929847665 0.0000009235500543)",,,,,"37369000","3513814","A0483613","0","1F",,"2013-01-04T13:48:11.000","2013-01-04T13:47:57.000",,"17M","MUNICIPAL ATTACHMENT",
"039XX Chestnut St","RTF","REPORT TO FOLLOW","POINT (-90.09550928150517 29.923251721761787)",,,,,"3672938.00000000","519700.00000000","A0077913","6","1H","2013-01-01T11:03:27.000","2013-01-01T12:05:25.000","2013-01-01T10:51:49.000","2013-01-01T10:53:27.000","21","COMPLAINT OTHER","70115"
"074XX Briarheath Dr","NAT","NECESSARY ACTION TAKEN","POINT (-89.96310687239027 30.05159948491523)",,,,,"3714319.00000000","566849.00000000","A0078013","7","1H",,"2013-01-01T11:21:29.000","2013-01-01T10:53:02.000","2013-01-01T10:53:02.000","21","COMPLAINT OTHER","70128"
"063XX Kuebel Dr","RTF","REPORT TO FOLLOW","POINT (-90.02117595775286 30.03360096724426)",,,,,"3696024.00000000","560089.00000000","A0078113","7","1D","2013-01-01T10:59:37.000","2013-01-01T12:34:06.000","2013-01-01T10:51:06.000","2013-01-01T10:53:43.000","35","SIMPLE BATTERY","70126"
"007XX Iberville St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06852540584377 29.954224059606553)",,,,,"3681361.00000000","531056.00000000","A0078213","8","2C","2013-01-01T10:56:41.000","2013-01-01T11:03:37.000","2013-01-01T10:51:56.000","2013-01-01T10:54:50.000","103","DISTURBANCE (OTHER)","70130"
"004XX Bourbon St","RTF","REPORT TO FOLLOW","POINT (-90.06771459470332 29.95640251052432)",,,,,"3681609.00000000","531851.00000000","A0078313","8","0A","2013-01-01T15:39:10.000","2013-01-01T16:33:43.000","2013-01-01T10:54:07.000","2013-01-01T15:38:47.000","21L","LOST OR STOLEN","70112"
"020XX Westbend Pkwy","NAT","NECESSARY ACTION TAKEN","POINT (-90.01964381411446 29.933285016064826)",,,,,"3696927.00000000","523616.00000000","A0078413","4","2D","2013-01-01T11:01:38.000","2013-01-01T11:18:29.000","2013-01-01T10:54:34.000","2013-01-01T10:56:11.000","911","SILENT 911 CALL","70114"
"015XX Basin St","NAT","NECESSARY ACTION TAKEN","POINT (-90.07156233488277 29.963047697136997)",,,,,"3680364.00000000","534254.00000000","A0078513","1","1H","2013-01-01T10:55:49.000","2013-01-01T11:27:25.000","2013-01-01T10:55:45.000","2013-01-01T10:55:46.000","21","COMPLAINT OTHER","70116"
"080XX Green St","NAT","NECESSARY ACTION TAKEN","POINT (-90.12514215835805 29.950262617330548)",,,,,"3663448.00000000","529422.00000000","A0078613","2","2C","2013-01-01T10:58:06.000","2013-01-01T11:02:16.000","2013-01-01T10:56:19.000","2013-01-01T10:57:58.000","62A","BURGLAR ALARM, SILEN","70118"
"008XX S Carrollton Ave","NAT","NECESSARY ACTION TAKEN","POINT (-90.13249184943503 29.94437343653007)",,,,,"3661143.00000000","527256.00000000","A0078713","2","2C","2013-01-01T11:08:10.000","2013-01-01T11:46:14.000","2013-01-01T10:56:21.000","2013-01-01T10:58:27.000","62A","BURGLAR ALARM, SILEN","70118"
"009XX Gravier St","NAT","NECESSARY ACTION TAKEN","POINT (-90.07278357210225 29.952628673612352)",,,,,"3680019.00000000","530461.00000000","A0078813","8","1A","2013-01-01T11:26:52.000","2013-01-01T11:57:40.000","2013-01-01T10:56:17.000","2013-01-01T11:20:26.000","103","DISTURBANCE (OTHER)","70112"
"004XX Toulouse St","NAT","NECESSARY ACTION TAKEN","POINT (-0.0000022929847665 0.0000009235500543)",,,,,"37369000","3513814","A0078913","0","2B","2013-01-01T11:04:11.000","2013-01-01T11:22:02.000","2013-01-01T10:56:17.000","2013-01-01T10:59:55.000","24","MEDICAL","70130"
"041XX General De Gaulle Dr","NAT","NECESSARY ACTION TAKEN","POINT (-90.01410124858346 29.92145121146649)",,,,,"3698732.00000000","519333.00000000","A0079013","4","1H","2013-01-01T10:58:16.000","2013-01-01T11:13:02.000","2013-01-01T10:58:04.000","2013-01-01T10:58:08.000","21","COMPLAINT OTHER","70131"
"Loyola Ave & Upperline St","GOA","GONE ON ARRIVAL","POINT (-90.10741394145468 29.932020194655628)",,,,,"3669133.00000000","522848.00000000","A0079113","2","2C","2013-01-01T11:16:41.000","2013-01-01T11:39:08.000","2013-01-01T10:58:14.000","2013-01-01T11:02:33.000","103","DISTURBANCE (OTHER)","70115"
"Andrew Higgins Dr & Camp St","RTF","REPORT TO FOLLOW","POINT (-90.0712151782198 29.943054645178837)",,,,,"3680554.00000000","526985.00000000","A0079213","8","1A","2013-01-01T11:11:23.000","2013-01-01T11:55:05.000","2013-01-01T10:57:03.000","2013-01-01T11:04:12.000","100","HIT & RUN","70130"
"006XX Iberville St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06743906858802 29.953476613833196)",,,,,"3681708.00000000","530788.00000000","A0079413","8","2B","2013-01-01T11:01:54.000","2013-01-01T11:20:16.000","2013-01-01T11:01:19.000","2013-01-01T11:01:20.000","107","SUSPICIOUS PERSON","70130"
"019XX Gordon St","RTF","REPORT TO FOLLOW","POINT (-90.00840239792213 29.96810571052671)",,,,,"3700341.00000000","536319.00000000","A0079513","5","1C","2013-01-01T12:13:53.000","2013-01-01T13:00:07.000","2013-01-01T11:01:18.000","2013-01-01T11:52:52.000","62R","RESIDENCE BURGLARY","70117"
"013XX S Broad St","NAT","NECESSARY ACTION TAKEN","POINT (-90.09772349698034 29.953250232514407)",,,,,"3672119.00000000","530601.00000000","A0079613","6","2C","2013-01-01T11:03:05.000","2013-01-01T11:03:20.000","2013-01-01T11:01:03.000","2013-01-01T11:02:58.000","62A","BURGLAR ALARM, SILEN","70125"
"020XX Frenchmen St","NAT","NECESSARY ACTION TAKEN","POINT (-90.05893598969715 29.977605488668566)",,,,,"3684303.00000000","539592.00000000","A0079713","5","1H","2013-01-01T11:08:13.000","2013-01-01T11:53:05.000","2013-01-01T11:08:09.000","2013-01-01T11:08:09.000","21","COMPLAINT OTHER","70116"
"044XX Arts St","NAT","NECESSARY ACTION TAKEN","POINT (-90.05317257116563 30.003352678326607)",,,,,"3686023.00000000","548975.00000000","A0079813","3","2C","2013-01-01T11:16:08.000","2013-01-01T11:23:59.000","2013-01-01T11:11:00.000","2013-01-01T11:12:14.000","62A","BURGLAR ALARM, SILEN","70122"
"076XX Scottwood Dr","NAT","NECESSARY ACTION TAKEN","POINT (-89.95353125973428 30.062150212805612)",,,,,"3717302.00000000","570722.00000000","A0079913","7","1A","2013-01-01T12:39:17.000","2013-01-01T12:41:50.000","2013-01-01T11:13:36.000","2013-01-01T12:25:11.000","103","DISTURBANCE (OTHER)","70128"
"012XX 8th St","NAT","NECESSARY ACTION TAKEN","POINT (-90.08617936047114 29.925605598056627)",,,,,"3675884.00000000","520588.00000000","A0080013","6","1G","2013-01-01T11:25:20.000","2013-01-01T12:42:35.000","2013-01-01T11:13:12.000","2013-01-01T11:16:54.000","58","RETURN FOR ADD'L INF","70115"
"S Broad St & Palmyra St","NAT","NECESSARY ACTION TAKEN","POINT (-90.08881656647462 29.963753751464935)",,,,,"3674898.00000000","534451.00000000","A0080113","1","1H","2013-01-01T11:33:39.000","2013-01-01T11:34:59.000","2013-01-01T11:16:12.000","2013-01-01T11:16:13.000","18","TRAFFIC INCIDENT","70119"
"Frenchmen St & Humanity St","NAT","NECESSARY ACTION TAKEN","POINT (-90.05999628706901 29.99179193334924)",,,,,"3683910.00000000","544747.00000000","A0080213","3","1H","2013-01-01T11:28:59.000","2013-01-01T11:36:13.000","2013-01-01T11:17:39.000","2013-01-01T11:24:05.000","94F","FIREWORKS","70122"
"005XX Dauphine St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06788222092514 29.957627870740634)",,,,,"3681551.00000000","532296.00000000","A0080313","8","1H","2013-01-01T11:42:01.000","2013-01-01T11:46:21.000","2013-01-01T11:19:02.000","2013-01-01T11:19:02.000","18","TRAFFIC INCIDENT","70112"
"014XX N Rocheblave St","NAT","NECESSARY ACTION TAKEN","POINT (-90.07472319690136 29.9753594178062)",,,,,"3679314.00000000","538720.00000000","A0080413","1","2H","2013-01-01T11:31:48.000","2013-01-01T11:54:40.000","2013-01-01T11:16:49.000","2013-01-01T11:20:46.000","21","COMPLAINT OTHER","70119"
"065XX Coveview Ct","RTF","REPORT TO FOLLOW","POINT (-90.01253990603313 30.021549463903565)",,,,,"3698807.00000000","555738.00000000","A0080513","7","1B","2013-01-01T11:36:43.000","2013-01-01T14:10:59.000","2013-01-01T11:18:12.000","2013-01-01T11:21:31.000","29","DEATH","70126"
"N Broad St & Saint Bernard Ave","NAT","NECESSARY ACTION TAKEN","POINT (-90.0717464888139 29.983451626083333)",,,,,"3680224.00000000","541673.00000000","A0080613","3","1H","2013-01-01T11:21:24.000","2013-01-01T11:54:27.000","2013-01-01T11:21:12.000","2013-01-01T11:21:12.000","21","COMPLAINT OTHER","70119"
"051XX Lakeview Ct","NAT","NECESSARY ACTION TAKEN","POINT (-90.01252889759155 30.02261909727998)",,,,,"3698806.00000000","556127.00000000","A0080713","7","2B","2013-01-01T11:37:54.000","2013-01-01T11:39:11.000","2013-01-01T11:21:06.000","2013-01-01T11:23:20.000","103","DISTURBANCE (OTHER)","70126"
"012XX S Robertson St","NAT","NECESSARY ACTION TAKEN","POINT (-90.0835015315758 29.946581927722253)",,,,,"3676649.00000000","528225.00000000","A0080913","6","2C","2013-01-01T11:28:17.000","2013-01-01T11:32:53.000","2013-01-01T11:22:12.000","2013-01-01T11:23:42.000","62A","BURGLAR ALARM, SILEN","70113"
"013XX Lesseps St","NAT","NECESSARY ACTION TAKEN","POINT (-90.03202599871182 29.967010425538565)",,,,,"3692866.00000000","535835.00000000","A0081013","5","1A","2013-01-01T13:12:19.000","2013-01-01T14:28:03.000","2013-01-01T11:22:42.000","2013-01-01T13:01:12.000","21","COMPLAINT OTHER","70117"
"006XX S Pierce St","NAT","NECESSARY ACTION TAKEN","POINT (-90.10406686042548 29.96870681035778)",,,,,"3670050.00000000","536200.00000000","A0081113","1","1H",,"2013-01-01T11:30:03.000","2013-01-01T11:23:39.000","2013-01-01T11:23:39.000","21","COMPLAINT OTHER","70119"
"004XX Port St","NAT","NECESSARY ACTION TAKEN","POINT (-90.05123955452629 29.962260017792733)",,,,,"3686802.00000000","534039.00000000","A0081213","5","1H",,"2013-01-01T11:30:38.000","2013-01-01T11:24:19.000","2013-01-01T11:24:20.000","21","COMPLAINT OTHER","70117"
"019XX Nie Pkwy","NAT","NECESSARY ACTION TAKEN","POINT (-90.00627466783675 29.934308593191663)",,,,,"3701157.00000000","524037.00000000","A0081313","4","2C","2013-01-01T11:34:13.000","2013-01-01T11:41:27.000","2013-01-01T11:27:15.000","2013-01-01T11:29:54.000","62A","BURGLAR ALARM, SILEN","70131"
"N Miro St & Orleans Ave","NAT","NECESSARY ACTION TAKEN","POINT (-90.0785769915713 29.967806250758958)",,,,,"3678124.00000000","535960.00000000","A0081413","1","1H","2013-01-01T11:28:07.000","2013-01-01T11:34:20.000","2013-01-01T11:28:00.000","2013-01-01T11:28:02.000","18","TRAFFIC INCIDENT","70119"
"015XX Spain St","RTF","REPORT TO FOLLOW","POINT (-90.05353438922891 29.972941338010504)",,,,,"3686032.00000000","537915.00000000","A0081513","5","1B","2013-01-01T11:37:33.000","2013-01-01T14:40:17.000","2013-01-01T11:28:19.000","2013-01-01T11:30:46.000","29","DEATH","70117"
"081XX Aberdeen Rd","UNF","UNFOUNDED","POINT (-90.00004874193975 30.036611738640822)",,,,,"3702696.00000000","561261.00000000","A0081613","7","2C","2013-01-01T11:46:04.000","2013-01-01T11:49:25.000","2013-01-01T11:28:16.000","2013-01-01T11:39:17.000","103","DISTURBANCE (OTHER)","70126"
"025XX Valence St","NAT","NECESSARY ACTION TAKEN","POINT (-90.1064276719734 29.93545674295652)",,,,,"3669432.00000000","524101.00000000","A0081713","2","1G",,"2013-01-01T11:36:22.000","2013-01-01T11:36:13.000","2013-01-01T11:36:14.000","17F","FUGITIVE ATTACHMENT","70115"
"X Canal St","RTF","REPORT TO FOLLOW","POINT (-90.0633965213028 29.949782911717563)",,,,,"3683003.00000000","529459.00000000","A0081813","8","0E","2013-01-01T12:02:43.000","2013-01-01T12:57:35.000","2013-01-01T11:38:52.000","2013-01-01T11:38:52.000","21L","LOST OR STOLEN","70130"
"Annunciation St & Calliope St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06816671599479 29.939923364825763)",,,,,"3681532.00000000","525857.00000000","A0081913","8","1H","2013-01-01T11:41:50.000","2013-01-01T11:52:02.000","2013-01-01T11:39:06.000","2013-01-01T11:39:06.000","21","COMPLAINT OTHER","70130"
"032XX Alvar St","NAT","NECESSARY ACTION TAKEN","POINT (-90.02979765036632 29.988652854494774)",,,,,"3693482.00000000","543713.00000000","A0082013","5","1H","2013-01-01T11:40:10.000","2013-01-01T12:03:09.000","2013-01-01T11:40:04.000","2013-01-01T11:40:08.000","18","TRAFFIC INCIDENT","70126"
"022XX Abundance St","NAT","NECESSARY ACTION TAKEN","POINT (-90.05747382943474 29.988940523759634)",,,,,"3684720.00000000","543719.00000000","A0082113","3","1C",,"2013-01-01T12:00:17.000","2013-01-01T11:39:26.000","2013-01-01T11:42:15.000","103","DISTURBANCE (OTHER)","70122"
"048XX Bonita Dr","NAT","NECESSARY ACTION TAKEN","POINT (-89.99482868110564 30.02145036360816)",,,,,"3704412.00000000","555767.00000000","A0082213","7","1C",,"2013-01-01T14:13:38.000","2013-01-01T11:36:55.000","2013-01-01T13:54:33.000","103","DISTURBANCE (OTHER)","70126"
"S Broad St & Washington Ave","NAT","NECESSARY ACTION TAKEN","POINT (-90.10086957259905 29.95088724741086)",,,,,"3671132.00000000","529731.00000000","A0082313","2","1H","2013-01-01T11:41:42.000","2013-01-01T12:05:45.000","2013-01-01T11:41:34.000","2013-01-01T11:41:38.000","18","TRAFFIC INCIDENT","70125"
"034XX Bacchus Dr","NAT","NECESSARY ACTION TAKEN","POINT (-89.97815419831765 29.917631736081105)",,,,,"3710135.00000000","518077.00000000","A0082413","4","1H","2013-01-01T11:53:36.000","2013-01-01T12:12:59.000","2013-01-01T11:42:44.000","2013-01-01T11:42:44.000","21","COMPLAINT OTHER","70131"
"152XX Chef Menteur Hwy","NAT","NECESSARY ACTION TAKEN","POINT (-89.89529984354213 30.042478101090882)",,,,,"3735811.00000000","563795.00000000","A0082513","7","1C","2013-01-01T12:49:57.000","2013-01-01T13:54:25.000","2013-01-01T11:40:49.000","2013-01-01T12:43:28.000","103","DISTURBANCE (OTHER)","70129"
"S Broad St & Cleveland Ave","NAT","NECESSARY ACTION TAKEN","POINT (-90.08808949508956 29.964566369796167)",,,,,"3675125.00000000","534749.00000000","A0082613","1","1H",,"2013-01-01T11:57:53.000","2013-01-01T11:43:14.000","2013-01-01T11:43:14.000","18","TRAFFIC INCIDENT","70119"
"St Peter & River","NAT","NECESSARY ACTION TAKEN","POINT (-0.0000022929847665 0.0000009235500543)",,,,,"37369000","3513814","A0483713","0","1F",,"2013-01-04T13:48:11.000","2013-01-04T13:47:57.000",,"17M","MUNICIPAL ATTACHMENT",
"N Broad St & Saint Bernard Ave","NAT","NECESSARY ACTION TAKEN","POINT (-90.07184562010822 29.983356326758198)",,,,,"3680193.00000000","541638.00000000","A0082713","1","1H","2013-01-01T11:43:38.000","2013-01-01T12:00:34.000","2013-01-01T11:43:31.000","2013-01-01T11:43:31.000","18","TRAFFIC INCIDENT","70119"
"027XX Palmyra St","NAT","NECESSARY ACTION TAKEN","POINT (-90.08990416954893 29.964421279438287)",,,,,"3674551.00000000","534690.00000000","A0082813","1","1H",,"2013-01-01T11:50:36.000","2013-01-01T11:44:57.000","2013-01-01T11:44:57.000","21","COMPLAINT OTHER","70119"
"026XX Danneel St","NAT","NECESSARY ACTION TAKEN","POINT (-90.08689113868277 29.935097096137948)",,,,,"3675621.00000000","524037.00000000","A0082913","6","1H","2013-01-01T11:45:15.000","2013-01-01T11:57:19.000","2013-01-01T11:45:08.000","2013-01-01T11:45:11.000","21","COMPLAINT OTHER","70113"
"033XX Castiglione St","NAT","NECESSARY ACTION TAKEN","POINT (-90.07975324431574 29.986553105929723)",,,,,"3677677.00000000","542773.00000000","A0083013","3","2C","2013-01-01T11:56:02.000","2013-01-01T12:17:08.000","2013-01-01T11:44:13.000","2013-01-01T11:46:53.000","103","DISTURBANCE (OTHER)","70119"
"Birch St & S Carrollton Ave","NAT","NECESSARY ACTION TAKEN","POINT (-90.12655970650064 29.95002812752779)",,,,,"3663000.00000000","529332.00000000","A0083113","2","1C","2013-01-01T11:49:43.000","2013-01-01T12:32:22.000","2013-01-01T11:44:23.000","2013-01-01T11:47:40.000","103","DISTURBANCE (OTHER)","70118"
"039XX Piedmont Dr","NAT","NECESSARY ACTION TAKEN","POINT (-90.05511687447499 29.99808335583773)",,,,,"3685429.00000000","547052.00000000","A0083213","3","2C","2013-01-01T11:58:07.000","2013-01-01T12:03:25.000","2013-01-01T11:46:55.000","2013-01-01T11:48:17.000","62A","BURGLAR ALARM, SILEN","70122"
"Calliope St & Tchoupitoulas St","UNF","UNFOUNDED","POINT (-90.0669594667562 29.939510249633674)",,,,,"3681916.00000000","525711.00000000","A0083413","6","2H","2013-01-01T11:56:21.000","2013-01-01T12:10:29.000","2013-01-01T11:48:43.000","2013-01-01T11:51:11.000","21","COMPLAINT OTHER","70130"
